text,category_clean,lat,lon,timestamp,severity_score,closed_date,lat_rounded,lon_rounded,spatial_density,time_window,temporal_density,growth_rate,acceleration,severity_norm,spatial_norm,temporal_norm,acceleration_norm,surge_gt_consensus,cond_count,cond_spatial,cond_severity,win_count,win_spatial_max,win_sev_mean,resolution_hours,surge_gt_external,mean_res_hours,priority_score
Loud Music/Party,noise,40.85307799475,-73.89872546906,2022-01-01 00:25:44,0.4851893309503794,2022-01-01 01:54:03,40.8531,-73.8987,86,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3728070175438596,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,1.4719444444444445,0,10.805623456790125,0.4690378360474795
Loud Music/Party,noise,40.64499192924,-73.95883746058,2022-01-01 00:25:56,0.4851893309503794,2022-01-01 00:47:06,40.645,-73.9588,91,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3947368421052631,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.3527777777777778,0,10.805623456790125,0.4753974851702866
Blocked Crosswalk,traffic,40.87654423086,-73.90080510373,2022-01-01 00:26:10,0.729306523501873,2022-01-01 00:50:19,40.8765,-73.9008,71,2022-01-01 00:00:00,184,0.0,0.0,0.6736973795186612,0.3070175438596491,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.4025,0,10.805623456790125,0.4499588886790585
Loud Music/Party,noise,40.66808112004,-73.90381507255,2022-01-01 00:26:15,0.4851893309503794,2022-01-01 02:35:13,40.6681,-73.9038,43,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.1842105263157894,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,2.1494444444444443,0,10.805623456790125,0.4143448535913392
Loud Music/Party,noise,40.84788393205,-73.94050220805,2022-01-01 00:26:19,0.4851893309503794,2022-01-01 00:53:12,40.8479,-73.9405,72,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3114035087719298,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.4480555555555555,0,10.805623456790125,0.4512308185036199
Loud Music/Party,noise,40.84453717246,-73.8794743016,2022-01-01 00:26:21,0.4851893309503794,2022-01-01 01:07:20,40.8445,-73.8795,67,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.2894736842105263,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.6830555555555555,0,10.805623456790125,0.4448711693808129
Loud Music/Party,noise,40.64478243522,-73.99771540164,2022-01-01 00:26:23,0.4851893309503794,2022-01-01 01:11:49,40.6448,-73.9977,105,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4561403508771929,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.7572222222222222,0,10.805623456790125,0.4932045027141462
Loud Music/Party,noise,40.84190383908,-73.91517600633,2022-01-01 00:26:30,0.4851893309503794,2022-01-01 02:57:02,40.8419,-73.9152,96,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4166666666666667,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,2.508888888888889,0,10.805623456790125,0.4817571342930936
Posted Parking Sign Violation,traffic,40.76283732425,-73.94924905308,2022-01-01 00:26:35,0.701958367973566,2022-01-01 00:56:18,40.7628,-73.9492,11,2022-01-01 00:00:00,184,0.0,0.0,0.5982238722186671,0.043859649122807,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.4952777777777777,0,10.805623456790125,0.3736430992053743
Double Parked Blocking Vehicle,traffic,40.84958905592,-73.898250044,2022-01-01 00:27:07,0.7184525776654482,2022-01-01 01:19:54,40.8496,-73.8983,70,2022-01-01 00:00:00,184,0.0,0.0,0.6437434267019442,0.3026315789473684,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.8797222222222222,0,10.805623456790125,0.4486869588544971
Loud Music/Party,noise,40.83753598369,-73.90340745804,2022-01-01 00:27:17,0.4851893309503794,2022-01-01 00:28:23,40.8375,-73.9034,59,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.2543859649122807,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.0183333333333333,0,10.805623456790125,0.4346957307843217
Loud Music/Party,noise,40.74770779688,-73.87364404352,2022-01-01 00:27:17,0.4851893309503794,2022-01-01 04:39:50,40.7477,-73.8736,86,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3728070175438596,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,4.2091666666666665,0,10.805623456790125,0.4690378360474795
Loud Music/Party,noise,40.64475773064,-73.9976397297,2022-01-01 00:27:28,0.4851893309503794,2022-01-01 00:46:31,40.6448,-73.9976,105,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4561403508771929,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.3175,0,10.805623456790125,0.4932045027141462
Loud Music/Party,noise,40.80256198626,-73.96417609587,2022-01-01 00:27:42,0.4851893309503794,2022-01-01 01:06:37,40.8026,-73.9642,95,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4122807017543859,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.6486111111111111,0,10.805623456790125,0.4804852044685322
Loud Music/Party,noise,40.86658014935,-73.92517389262,2022-01-01 00:28:04,0.4851893309503794,2022-01-01 00:51:08,40.8666,-73.9252,131,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.5701754385964912,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.3844444444444444,0,10.805623456790125,0.5262746781527428
Loud Music/Party,noise,40.81877202459,-73.91605090729,2022-01-01 00:28:04,0.4851893309503794,2022-01-01 00:59:08,40.8188,-73.9161,85,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3684210526315789,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.5177777777777778,0,10.805623456790125,0.4677659062229182
Loud Music/Party,noise,40.84190383908,-73.91517600633,2022-01-01 00:28:11,0.4851893309503794,2022-01-01 02:56:21,40.8419,-73.9152,96,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4166666666666667,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,2.469444444444445,0,10.805623456790125,0.4817571342930936
No Access,traffic,40.8652229114,-73.90144745774,2022-01-01 00:28:17,0.7186390157788992,2022-01-01 02:27:06,40.8652,-73.9014,87,2022-01-01 00:00:00,184,0.0,0.0,0.6442579454343675,0.3771929824561403,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,1.9802777777777776,0,10.805623456790125,0.470309765872041
Loud Music/Party,noise,40.64468636458,-73.99756045605,2022-01-01 00:28:32,0.4851893309503794,2022-01-01 00:46:17,40.6447,-73.9976,107,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4649122807017544,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.2958333333333333,0,10.805623456790125,0.4957483623632691
Posted Parking Sign Violation,traffic,40.75202868517,-74.00278996475,2022-01-01 00:28:33,0.701958367973566,2022-01-01 04:47:50,40.752,-74.0028,59,2022-01-01 00:00:00,184,0.0,0.0,0.5982238722186671,0.2543859649122807,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,4.3213888888888885,0,10.805623456790125,0.4346957307843217
Loud Music/Party,noise,40.82015993991,-73.95315791994,2022-01-01 00:28:42,0.4851893309503794,2022-01-01 00:55:42,40.8202,-73.9532,104,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4517543859649123,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.45,0,10.805623456790125,0.4919325728895848
Loud Music/Party,noise,40.88954151487,-73.89899904121,2022-01-01 00:28:46,0.4851893309503794,2022-01-01 01:01:57,40.8895,-73.899,21,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.087719298245614,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.5530555555555555,0,10.805623456790125,0.3863623974509883
Loud Talking,noise,40.75560321664,-73.82452225661,2022-01-01 00:28:47,0.5809446413069963,2022-01-01 04:11:28,40.7556,-73.8245,39,2022-01-01 00:00:00,184,0.0,0.0,0.2642587397798345,0.1666666666666666,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,3.711388888888889,0,10.805623456790125,0.4092571342930936
Loud Music/Party,noise,40.84190383908,-73.91517600633,2022-01-01 00:28:51,0.4851893309503794,2022-01-01 05:46:27,40.8419,-73.9152,96,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.4166666666666667,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,5.293333333333333,0,10.805623456790125,0.4817571342930936
Car/Truck Music,noise,40.6353376055,-74.00318141142,2022-01-01 00:29:03,0.6219327751547098,2022-01-01 01:17:01,40.6353,-74.0032,58,2022-01-01 00:00:00,184,0.0,0.0,0.3773748954915629,0.25,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.7994444444444444,0,10.805623456790125,0.4334238009597603
No Access,traffic,40.82816055633,-73.87035483177,2022-01-01 00:29:05,0.7186390157788992,2022-01-01 01:51:08,40.8282,-73.8704,64,2022-01-01 00:00:00,184,0.0,0.0,0.6442579454343675,0.2763157894736842,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,1.3675,0,10.805623456790125,0.4410553799071287
Engine Idling,noise,40.5750699432,-74.09423673447,2022-01-01 00:29:13,0.7153465121984481,2022-01-01 00:48:52,40.5751,-74.0942,34,2022-01-01 00:00:00,184,0.0,0.0,0.6351715266900678,0.1447368421052631,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.3275,0,10.805623456790125,0.4028974851702866
Loud Music/Party,noise,40.70171605089,-73.98282202679,2022-01-01 00:29:42,0.4851893309503794,2022-01-01 01:19:54,40.7017,-73.9828,61,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.2631578947368421,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.8366666666666667,0,10.805623456790125,0.4372395904334444
Loud Music/Party,noise,40.77072323102,-73.92056656606,2022-01-01 00:29:47,0.4851893309503794,2022-01-01 01:18:00,40.7707,-73.9206,80,2022-01-01 00:00:00,184,0.0,0.0,0.0,0.3464912280701754,0.475,0.5513670998701945,0,1,0,0,184,167,0.5709150153870249,0.8036111111111112,0,10.805623456790125,0.4614062571001112
Loud Talking,noise,40.82417265544,-73.95300695474,2022-01-01 00:30:01,0.5809446413069963,2022-01-01 00:35:51,40.8242,-73.953,123,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.2642587397798345,0.5350877192982456,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.0972222222222222,0,6.664565527065528,0.5347205672061649
Loud Music/Party,noise,40.77405746597,-73.98868119942,2022-01-01 00:30:32,0.4851893309503794,2022-01-01 01:07:22,40.7741,-73.9887,58,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.25,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6138888888888889,0,6.664565527065528,0.4520451286096736
Double Parked Blocking Traffic,traffic,40.71105639155,-73.74549339273,2022-01-01 00:30:34,0.7201098881661894,2022-01-01 01:14:14,40.7111,-73.7455,27,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6483171551220044,0.1140350877192982,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.7277777777777777,0,6.664565527065528,0.4126153040482702
Loud Music/Party,noise,40.59006087247,-73.98204423365,2022-01-01 00:30:37,0.4851893309503794,2022-01-01 00:58:40,40.5901,-73.982,43,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.1842105263157894,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.4675,0,6.664565527065528,0.4329661812412526
Loud Music/Party,noise,40.84190383908,-73.91517600633,2022-01-01 00:30:47,0.4851893309503794,2022-01-01 06:09:05,40.8419,-73.9152,96,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4166666666666667,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,5.638333333333334,0,6.664565527065528,0.500378461943007
Loud Music/Party,noise,40.72503890451,-73.85504546318,2022-01-01 00:31:00,0.4851893309503794,2022-01-01 02:10:00,40.725,-73.855,58,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.25,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.65,0,6.664565527065528,0.4520451286096736
Loud Music/Party,noise,40.62899739109,-73.957024402,2022-01-01 00:31:22,0.4851893309503794,2022-01-01 00:47:52,40.629,-73.957,39,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.1666666666666666,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.275,0,6.664565527065528,0.427878461943007
No Access,traffic,40.63768915116,-73.91194060222,2022-01-01 00:31:23,0.7186390157788992,2022-01-01 00:51:19,40.6377,-73.9119,62,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6442579454343675,0.2675438596491228,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.3322222222222222,0,6.664565527065528,0.4571328479079193
Loud Music/Party,noise,40.73347976956,-73.79578289488,2022-01-01 00:32:25,0.4851893309503794,2022-01-01 01:22:33,40.7335,-73.7958,22,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.0921052631578947,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.8355555555555556,0,6.664565527065528,0.4062556549254631
Loud Music/Party,noise,40.72446380888,-73.95119761299,2022-01-01 00:32:37,0.4851893309503794,2022-01-01 01:26:55,40.7245,-73.9512,122,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.5307017543859649,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.905,0,6.664565527065528,0.5334486373816035
Car/Truck Music,noise,40.66082846699,-73.89340178853,2022-01-01 00:32:46,0.6219327751547098,2022-01-01 01:46:04,40.6608,-73.8934,88,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.3773748954915629,0.3815789473684211,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.221666666666667,0,6.664565527065528,0.4902030233465158
Posted Parking Sign Violation,traffic,40.72033266978,-73.8558673994,2022-01-01 00:32:46,0.701958367973566,2022-01-01 02:00:43,40.7203,-73.8559,39,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.5982238722186671,0.1666666666666666,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.465833333333333,0,6.664565527065528,0.427878461943007
Loud Music/Party,noise,40.81237834836,-73.95240115039,2022-01-01 00:33:02,0.4851893309503794,2022-01-01 00:57:24,40.8124,-73.9524,104,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4517543859649123,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.4061111111111111,0,6.664565527065528,0.5105539005394982
Loud Music/Party,noise,40.85680823776,-73.92826482905,2022-01-01 00:33:09,0.4851893309503794,2022-01-01 00:49:30,40.8568,-73.9283,91,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.3947368421052631,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.2725,0,6.664565527065528,0.4940188128202
Loud Music/Party,noise,40.7893872236,-73.94936965505,2022-01-01 00:33:13,0.4851893309503794,2022-01-01 01:12:19,40.7894,-73.9494,106,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4605263157894737,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6516666666666666,0,6.664565527065528,0.5130977601886211
Loud Music/Party,noise,40.80256198626,-73.96417609587,2022-01-01 00:33:28,0.4851893309503794,2022-01-01 01:06:53,40.8026,-73.9642,95,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4122807017543859,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.5569444444444445,0,6.664565527065528,0.4991065321184456
Loud Music/Party,noise,40.86122140455,-73.85933994506,2022-01-01 00:33:29,0.4851893309503794,2022-01-01 01:19:24,40.8612,-73.8593,40,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.1710526315789473,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.7652777777777777,0,6.664565527065528,0.4291503917675684
Double Parked Blocking Vehicle,traffic,40.81754844009,-73.95693515779,2022-01-01 00:34:03,0.7184525776654482,2022-01-01 00:59:40,40.8175,-73.9569,42,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6437434267019442,0.1798245614035087,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.4269444444444444,0,6.664565527065528,0.4316942514166912
Loud Music/Party,noise,40.6888406437,-73.95394249579,2022-01-01 00:34:05,0.4851893309503794,2022-01-01 01:17:15,40.6888,-73.9539,126,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.5482456140350878,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.7194444444444444,0,6.664565527065528,0.5385363566798491
Loud Music/Party,noise,40.69378434225,-73.92792094923,2022-01-01 00:34:07,0.4851893309503794,2022-01-01 01:53:04,40.6938,-73.9279,129,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.5614035087719298,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.3158333333333334,0,6.664565527065528,0.5423521461535333
Car/Truck Music,noise,40.86121509344,-73.8586675314,2022-01-01 00:34:17,0.6219327751547098,2022-01-01 01:14:03,40.8612,-73.8587,38,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.3773748954915629,0.1622807017543859,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6627777777777778,0,6.664565527065528,0.4266065321184456
Loud Music/Party,noise,40.82063662196,-73.89387201027,2022-01-01 00:34:18,0.4851893309503794,2022-01-01 01:24:34,40.8206,-73.8939,67,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.2894736842105263,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.8377777777777777,0,6.664565527065528,0.4634924970307263
SLOW LEAK,water,40.80915620661,-73.94089084007,2022-01-01 00:34:20,0.7497846961021423,2022-01-02 18:20:49,40.8092,-73.9409,133,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.7302115933433271,0.5789473684210527,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,41.77472222222222,0,6.664565527065528,0.5474398654517789
WALL,housing,40.80915620661,-73.94089084007,2022-01-01 00:34:20,0.6999279033392668,2022-01-02 18:20:49,40.8092,-73.9409,133,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.5926203393866067,0.5789473684210527,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,41.77472222222222,0,6.664565527065528,0.5474398654517789
CEILING,housing,40.80915620661,-73.94089084007,2022-01-01 00:34:20,0.6642113894224166,2022-01-02 18:20:49,40.8092,-73.9409,133,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.4940524278854611,0.5789473684210527,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,41.77472222222222,0,6.664565527065528,0.5474398654517789
MOLD,sanitation,40.80915620661,-73.94089084007,2022-01-01 00:34:20,0.6715472165495158,2022-01-02 18:20:49,40.8092,-73.9409,133,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.5142973252664029,0.5789473684210527,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,41.77472222222222,0,6.664565527065528,0.5474398654517789
ENTIRE BUILDING,water,40.65237123967,-73.95506325152,2022-01-01 00:34:31,0.6984115201979875,2022-01-03 06:54:46,40.6524,-73.9551,102,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.5884355323357446,0.4429824561403508,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,54.3375,0,6.664565527065528,0.5080100408903754
Loud Music/Party,noise,40.77260246304,-73.98602420421,2022-01-01 00:34:35,0.4851893309503794,2022-01-01 00:58:33,40.7726,-73.986,39,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.1666666666666666,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.3994444444444444,0,6.664565527065528,0.427878461943007
Blocked Hydrant,traffic,40.83498987547,-73.85033928539,2022-01-01 00:34:54,0.7254151567816735,2022-01-01 04:26:13,40.835,-73.8503,74,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6629582605949026,0.3201754385964912,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,3.855277777777778,0,6.664565527065528,0.4723960058026561
Loud Music/Party,noise,40.73329019892,-74.00499021498,2022-01-01 00:34:58,0.4851893309503794,2022-01-01 01:18:38,40.7333,-74.005,164,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.7149122807017544,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.7277777777777777,0,6.664565527065528,0.5868696900131825
Loud Music/Party,noise,40.87341368277,-73.88434676203,2022-01-01 00:35:14,0.4851893309503794,2022-01-01 02:27:49,40.8734,-73.8843,104,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4517543859649123,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.8763888888888889,0,6.664565527065528,0.5105539005394982
Loud Music/Party,noise,40.58737305063,-73.9452491749,2022-01-01 00:35:14,0.4851893309503794,2022-01-01 00:57:42,40.5874,-73.9452,96,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4166666666666667,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.3744444444444444,0,6.664565527065528,0.500378461943007
Car/Truck Music,noise,40.84880769422,-73.91272378574,2022-01-01 00:35:15,0.6219327751547098,2022-01-01 04:53:12,40.8488,-73.9127,120,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.3773748954915629,0.5219298245614035,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,4.299166666666666,0,6.664565527065528,0.5309047777324807
Loud Music/Party,noise,40.67874603343,-73.94314797889,2022-01-01 00:35:16,0.4851893309503794,2022-01-01 01:06:26,40.6787,-73.9431,117,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.5087719298245614,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.5194444444444445,0,6.664565527065528,0.5270889882587965
Banging/Pounding,noise,40.88414951808,-73.8776629779,2022-01-01 00:35:30,0.6436396401375533,2022-01-01 01:15:05,40.8841,-73.8777,40,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.4372799677384605,0.1710526315789473,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6597222222222222,0,6.664565527065528,0.4291503917675684
Loud Music/Party,noise,40.76154468059,-73.92445081255,2022-01-01 00:35:33,0.4851893309503794,2022-01-01 01:06:13,40.7615,-73.9245,90,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.3903508771929824,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.5111111111111111,0,6.664565527065528,0.4927468829956385
Loud Music/Party,noise,40.71884114276,-73.95448092219,2022-01-01 00:35:39,0.4851893309503794,2022-01-01 01:36:42,40.7188,-73.9545,87,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.3771929824561403,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.0175,0,6.664565527065528,0.4889310935219544
Posted Parking Sign Violation,traffic,40.59576799169,-74.06768826472,2022-01-01 00:35:53,0.701958367973566,2022-01-01 01:22:58,40.5958,-74.0677,48,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.5982238722186671,0.2061403508771929,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.7847222222222222,0,6.664565527065528,0.4393258303640596
Loud Music/Party,noise,40.61014913484,-73.9099816434,2022-01-01 00:36:36,0.4851893309503794,2022-01-01 00:57:27,40.6101,-73.91,21,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.087719298245614,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.3475,0,6.664565527065528,0.4049837251009017
Partial Access,traffic,40.63152459969,-73.96276556122,2022-01-01 00:37:06,0.7077390201389788,2022-01-01 02:00:41,40.6315,-73.9628,50,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6141769076236848,0.2149122807017544,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.3930555555555555,0,6.664565527065528,0.4418696900131824
Posted Parking Sign Violation,traffic,40.59588023463,-74.06818529297,2022-01-01 00:37:08,0.7019583459943534,2022-01-01 01:13:21,40.5959,-74.0682,49,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.598223811561989,0.2105263157894736,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6036111111111111,0,6.664565527065528,0.440597760188621
Loud Music/Party,noise,40.82384628782,-73.91506533776,2022-01-01 00:37:25,0.4851893309503794,2022-01-01 02:05:04,40.8238,-73.9151,101,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.4385964912280701,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,1.4608333333333334,0,6.664565527065528,0.506738111065814
GARBAGE/RECYCLING STORAGE,sanitation,40.81688845017,-73.9536913023,2022-01-01 00:37:26,0.661014991812408,2023-07-29 16:11:15,40.8169,-73.9537,55,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.4852312356078696,0.2368421052631578,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,,0,6.664565527065528,0.4482293391359894
Loud Music/Party,noise,40.65533171179,-73.94045048771,2022-01-01 00:37:26,0.4851893309503794,2022-01-01 01:14:14,40.6553,-73.9405,65,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.0,0.2807017543859649,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.6133333333333333,0,6.664565527065528,0.4609486373816035
Blocked Hydrant,traffic,40.64414290796,-73.99813342175,2022-01-01 00:37:28,0.7254151567816735,2022-01-01 00:46:57,40.6441,-73.9981,105,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.6629582605949026,0.4561403508771929,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,0.1580555555555555,0,6.664565527065528,0.5118258303640596
Loud Talking,noise,40.85395828105,-73.83029949785,2022-01-01 00:37:38,0.5809446413069963,2022-01-01 04:07:39,40.854,-73.8303,67,2022-01-01 00:30:00,196,0.0628479036596637,0.0628479036596637,0.2642587397798345,0.2894736842105263,0.5083333333333333,0.5684251460527108,0,1,0,0,196,164,0.5599458058459723,3.500277777777778,0,6.664565527065528,0.4634924970307263
